time_block,EXPECTED_TIME_TO_SERVE_COMPOSITION,REAL_TIME_TO_SERVE_COMPOSITION,CLIENT_AGENT
"2013-08-13 16_39_35","7191","7637","33"
"2013-08-13 16_39_36","7191","7701","31"
"2013-08-13 16_39_37","7191","7634","26"
"2013-08-13 16_39_37","7191","7700","21"
"2013-08-13 16_39_38","7191","7800","47"
"2013-08-13 16_39_38","7191","7724","39"
"2013-08-13 16_39_39","7767","7608","44"
"2013-08-13 16_39_40","7767","7644","37"
"2013-08-13 16_39_40","7767","7699","24"
"2013-08-13 16_39_41","7767","7529","25"
"2013-08-13 16_39_42","7767","7731","41"
"2013-08-13 16_39_42","7191","7700","36"
"2013-08-13 16_39_43","7767","7795","42"
"2013-08-13 16_39_43","7191","8127","50"
"2013-08-13 16_39_44","7191","8200","43"
"2013-08-13 16_39_45","7191","8310","23"
"2013-08-13 16_39_45","7191","8333","28"
"2013-08-13 16_39_46","7191","8399","45"
"2013-08-13 16_39_47","6615","8402","38"
"2013-08-13 16_39_47","829","911","31"
"2013-08-13 16_39_47","7191","8414","27"
"2013-08-13 16_39_48","6615","8403","35"
"2013-08-13 16_39_48","6615","8414","34"
"2013-08-13 16_39_49","6615","8439","46"
"2013-08-13 16_39_50","6615","8577","40"
"2013-08-13 16_39_50","6615","8501","30"
"2013-08-13 16_39_51","6615","8501","49"
"2013-08-13 16_39_52","6615","8515","29"
"2013-08-13 16_39_52","6615","8392","48"
"2013-08-13 16_39_53","719","800","41"
"2013-08-13 16_39_53","7191","8472","32"
"2013-08-13 16_39_54","6615","8498","22"
"2013-08-13 16_39_54","7191","8397","33"
"2013-08-13 16_39_55","7191","7820","26"
"2013-08-13 16_39_55","7767","7727","21"
"2013-08-13 16_39_56","7767","7806","47"
"2013-08-13 16_39_57","7767","7801","39"
"2013-08-13 16_39_57","7767","7808","44"
"2013-08-13 16_39_58","7830","7808","37"
"2013-08-13 16_39_58","7767","7711","24"
"2013-08-13 16_39_59","7767","7711","25"
"2013-08-13 16_40_00","7767","7124","36"
"2013-08-13 16_40_00","7767","7133","42"
"2013-08-13 16_40_01","7767","7054","50"
"2013-08-13 16_40_01","851","1000","40"
"2013-08-13 16_40_02","7767","7036","43"
"2013-08-13 16_40_02","7767","7100","23"
"2013-08-13 16_40_03","7767","7100","28"
"2013-08-13 16_40_03","7767","7023","45"
"2013-08-13 16_40_04","7191","6967","38"
"2013-08-13 16_40_05","7191","7100","27"
"2013-08-13 16_40_05","7191","7700","31"
"2013-08-13 16_40_06","7191","7728","35"
"2013-08-13 16_40_07","7191","7804","34"
"2013-08-13 16_40_07","7191","7800","46"
"2013-08-13 16_40_08","7191","7116","30"
"2013-08-13 16_40_08","7191","7002","49"
"2013-08-13 16_40_09","7191","7080","29"
"2013-08-13 16_40_10","6615","7101","48"
"2013-08-13 16_40_10","7191","7215","41"
"2013-08-13 16_40_11","6615","7726","32"
"2013-08-13 16_40_12","6615","7611","22"
"2013-08-13 16_40_12","6615","7626","33"
"2013-08-13 16_40_13","6615","7617","26"
"2013-08-13 16_40_13","6615","7628","21"
"2013-08-13 16_40_14","6615","7600","47"
"2013-08-13 16_40_15","6615","7603","39"
"2013-08-13 16_40_15","6039","7657","44"
"2013-08-13 16_40_16","6615","7703","37"
"2013-08-13 16_40_17","7191","7704","24"
"2013-08-13 16_40_17","7191","7717","25"
"2013-08-13 16_40_17","829","918","35"
"2013-08-13 16_40_18","7191","7835","36"
"2013-08-13 16_40_18","6615","7705","42"
"2013-08-13 16_40_19","6615","7722","50"
"2013-08-13 16_40_20","6615","8097","40"
"2013-08-13 16_40_20","5957","8319","43"
"2013-08-13 16_40_21","6615","8212","23"
"2013-08-13 16_40_21","6615","8189","28"
"2013-08-13 16_40_22","6615","8403","45"
"2013-08-13 16_40_23","6615","8301","38"
"2013-08-13 16_40_23","7191","8274","27"
"2013-08-13 16_40_24","7191","8295","31"
"2013-08-13 16_40_25","7191","7699","34"
"2013-08-13 16_40_25","7191","7627","46"
"2013-08-13 16_40_26","7191","7610","30"
"2013-08-13 16_40_26","7227","7719","49"
"2013-08-13 16_40_27","7191","7617","29"
"2013-08-13 16_40_28","7191","7520","48"
"2013-08-13 16_40_28","7191","7519","41"
"2013-08-13 16_40_29","7191","7528","32"
"2013-08-13 16_40_30","7191","7601","22"
"2013-08-13 16_40_30","7767","7599","33"
"2013-08-13 16_40_31","7191","7613","26"
"2013-08-13 16_40_31","7191","7614","21"
"2013-08-13 16_40_32","7767","7529","47"
"2013-08-13 16_40_33","7767","7600","39"
"2013-08-13 16_40_33","7191","7600","44"
"2013-08-13 16_40_34","7767","7550","37"
"2013-08-13 16_40_35","7191","7601","24"
"2013-08-13 16_40_35","7191","7599","25"
"2013-08-13 16_40_36","7191","8109","35"
"2013-08-13 16_40_36","7191","8100","36"
"2013-08-13 16_40_37","6615","8098","42"
"2013-08-13 16_40_38","7191","8063","50"
"2013-08-13 16_40_38","7191","8087","40"
"2013-08-13 16_40_39","6615","8122","43"
"2013-08-13 16_40_39","6615","8103","23"
"2013-08-13 16_40_40","6615","8103","28"
"2013-08-13 16_40_41","7191","8044","45"
"2013-08-13 16_40_41","7191","8093","38"
"2013-08-13 16_40_42","7191","8103","27"
"2013-08-13 16_40_42","7191","8009","31"
"2013-08-13 16_40_43","7191","8035","34"
"2013-08-13 16_40_44","7191","8064","46"
"2013-08-13 16_40_44","7191","8099","30"
"2013-08-13 16_40_45","6615","8092","49"
"2013-08-13 16_40_46","6615","8284","29"
"2013-08-13 16_40_46","829","901","24"
"2013-08-13 16_40_46","6894","8206","48"
"2013-08-13 16_40_46","829","915","25"
"2013-08-13 16_40_47","7191","8201","41"
"2013-08-13 16_40_47","7191","8254","32"
"2013-08-13 16_40_48","7191","8179","22"
"2013-08-13 16_40_49","7191","8150","33"
"2013-08-13 16_40_49","7191","8208","26"
"2013-08-13 16_40_50","7191","8162","21"
"2013-08-13 16_40_51","7191","8129","47"
"2013-08-13 16_40_51","829","926","23"
"2013-08-13 16_40_51","7191","8117","39"
"2013-08-13 16_40_52","7191","8190","44"
"2013-08-13 16_40_52","7191","8191","37"
"2013-08-13 16_40_53","7191","6892","35"
"2013-08-13 16_40_54","7191","6906","36"
"2013-08-13 16_40_54","7191","6931","42"
"2013-08-13 16_40_55","7191","7000","50"
"2013-08-13 16_40_56","7191","7011","40"
"2013-08-13 16_40_56","7191","7034","43"
"2013-08-13 16_40_57","7191","6504","28"
"2013-08-13 16_40_57","7191","6505","45"
"2013-08-13 16_40_58","7191","6426","38"
"2013-08-13 16_40_59","7191","6408","27"
"2013-08-13 16_40_59","7191","6548","31"
"2013-08-13 16_41_00","7191","6499","34"
"2013-08-13 16_41_01","7254","6406","46"
"2013-08-13 16_41_01","7191","6446","30"
"2013-08-13 16_41_02","7191","6521","49"
"2013-08-13 16_41_02","6615","6501","29"
"2013-08-13 16_41_03","6615","6883","24"
"2013-08-13 16_41_04","6039","7002","48"
"2013-08-13 16_41_04","6615","7411","25"
"2013-08-13 16_41_05","6678","7402","41"
"2013-08-13 16_41_05","6039","7618","32"
"2013-08-13 16_41_06","6039","7519","22"
"2013-08-13 16_41_07","6518","7548","33"
"2013-08-13 16_41_07","6615","7599","26"
"2013-08-13 16_41_08","6039","7599","21"
"2013-08-13 16_41_09","6039","7604","47"
"2013-08-13 16_41_09","882","984","45"
"2013-08-13 16_41_09","6039","8160","23"
"2013-08-13 16_41_10","6039","8309","39"
"2013-08-13 16_41_11","6039","8380","44"
"2013-08-13 16_41_11","5463","8300","37"
"2013-08-13 16_41_12","6039","8332","35"
"2013-08-13 16_41_12","5463","8402","36"
"2013-08-13 16_41_13","5463","8400","42"
"2013-08-13 16_41_14","6039","8307","50"
"2013-08-13 16_41_14","6039","8301","40"
"2013-08-13 16_41_15","6039","8338","43"
"2013-08-13 16_41_16","6615","8290","28"
"2013-08-13 16_41_16","7191","7701","38"
"2013-08-13 16_41_17","6615","7711","27"
"2013-08-13 16_41_17","7191","7717","31"
"2013-08-13 16_41_18","7191","7570","34"
"2013-08-13 16_41_19","7191","7539","46"
"2013-08-13 16_41_19","7191","7616","30"
"2013-08-13 16_41_20","7767","7531","49"
"2013-08-13 16_41_20","708","811","23"
"2013-08-13 16_41_20","7767","7635","29"
"2013-08-13 16_41_21","7767","7583","24"
"2013-08-13 16_41_22","7191","7631","48"
"2013-08-13 16_41_22","7767","7700","25"
"2013-08-13 16_41_23","7767","7778","41"
"2013-08-13 16_41_24","7191","7806","32"
"2013-08-13 16_41_24","7191","7800","22"
"2013-08-13 16_41_25","7191","7819","33"
"2013-08-13 16_41_25","7767","7646","26"
"2013-08-13 16_41_26","7191","7752","21"
"2013-08-13 16_41_27","6615","7709","47"
"2013-08-13 16_41_27","7191","8010","45"
"2013-08-13 16_41_28","7191","7601","39"
"2013-08-13 16_41_28","6615","7479","44"
"2013-08-13 16_41_29","6615","7485","37"
"2013-08-13 16_41_29","851","941","34"
"2013-08-13 16_41_30","7191","7514","35"
"2013-08-13 16_41_30","7191","7374","36"
"2013-08-13 16_41_31","7191","7252","42"
"2013-08-13 16_41_32","7191","7501","50"
"2013-08-13 16_41_32","7191","7504","40"
"2013-08-13 16_41_33","7191","7528","43"
"2013-08-13 16_41_33","7191","7501","28"
"2013-08-13 16_41_34","7191","7501","38"
"2013-08-13 16_41_35","7191","7642","27"
"2013-08-13 16_41_35","7191","7599","31"
"2013-08-13 16_41_36","7191","6943","46"
"2013-08-13 16_41_37","7201","7030","30"
"2013-08-13 16_41_37","7191","7101","49"
"2013-08-13 16_41_38","6615","7099","23"
"2013-08-13 16_41_38","6615","7583","29"
"2013-08-13 16_41_39","6615","7525","24"
"2013-08-13 16_41_40","6615","7610","48"
"2013-08-13 16_41_40","7191","7495","25"
"2013-08-13 16_41_41","6615","7503","41"
"2013-08-13 16_41_42","6615","7500","32"
"2013-08-13 16_41_42","7191","7546","22"
"2013-08-13 16_41_43","7191","7573","33"
"2013-08-13 16_41_43","7191","7578","26"
"2013-08-13 16_41_44","6615","7616","21"
"2013-08-13 16_41_45","7191","7477","47"
"2013-08-13 16_41_45","7191","7499","45"
"2013-08-13 16_41_46","6615","7606","39"
"2013-08-13 16_41_46","6615","7626","44"
"2013-08-13 16_41_47","6039","7620","37"
"2013-08-13 16_41_48","6102","8025","34"
"2013-08-13 16_41_48","6039","8299","35"
"2013-08-13 16_41_49","6039","8301","36"
"2013-08-13 16_41_50","6318","8304","42"
"2013-08-13 16_41_50","6615","8231","50"
"2013-08-13 16_41_51","6615","8283","40"
"2013-08-13 16_41_51","6615","8290","43"
"2013-08-13 16_41_52","6615","8200","28"
"2013-08-13 16_41_53","6615","8211","38"
"2013-08-13 16_41_53","6615","8210","27"
"2013-08-13 16_41_54","6615","8204","31"
"2013-08-13 16_41_54","6615","8082","46"
"2013-08-13 16_41_55","6615","8207","30"
"2013-08-13 16_41_56","6615","8061","49"
"2013-08-13 16_41_56","6615","8098","23"
"2013-08-13 16_41_57","7191","8250","29"
"2013-08-13 16_41_58","7191","8201","24"
"2013-08-13 16_41_58","7191","8205","48"
"2013-08-13 16_41_59","7767","8249","25"
"2013-08-13 16_42_00","7767","8203","41"
"2013-08-13 16_42_00","7767","8294","32"
"2013-08-13 16_42_00","851","911","36"
"2013-08-13 16_42_01","7767","8262","22"
"2013-08-13 16_42_01","7767","8230","33"
"2013-08-13 16_42_02","7767","8287","26"
"2013-08-13 16_42_03","7767","8279","21"
"2013-08-13 16_42_03","7767","8321","47"
"2013-08-13 16_42_04","7191","8277","45"
"2013-08-13 16_42_05","7767","8299","39"
"2013-08-13 16_42_05","7191","8303","44"
"2013-08-13 16_42_06","7191","8325","37"
"2013-08-13 16_42_06","7191","8337","34"
"2013-08-13 16_42_07","7191","8301","35"
"2013-08-13 16_42_08","7191","7701","42"
"2013-08-13 16_42_08","7191","7651","50"
"2013-08-13 16_42_09","7191","7728","40"
"2013-08-13 16_42_09","829","903","24"
"2013-08-13 16_42_10","7254","7700","43"
"2013-08-13 16_42_10","7767","7705","28"
"2013-08-13 16_42_11","7191","7617","38"
"2013-08-13 16_42_11","7191","7713","27"
"2013-08-13 16_42_12","7191","7719","31"
"2013-08-13 16_42_13","7191","7713","46"
"2013-08-13 16_42_13","7191","7649","30"
"2013-08-13 16_42_14","7191","7649","49"
"2013-08-13 16_42_14","7191","7699","23"
"2013-08-13 16_42_15","7191","7752","29"
"2013-08-13 16_42_16","7767","7100","48"
"2013-08-13 16_42_16","7191","7115","25"
"2013-08-13 16_42_17","7191","7020","41"
"2013-08-13 16_42_18","7191","7040","32"
"2013-08-13 16_42_18","7191","7599","36"
"2013-08-13 16_42_19","6615","7701","22"
"2013-08-13 16_42_19","7191","7632","33"
"2013-08-13 16_42_20","6615","7583","26"
"2013-08-13 16_42_21","7191","7499","21"
"2013-08-13 16_42_21","7254","7526","47"
"2013-08-13 16_42_22","7254","7698","45"
"2013-08-13 16_42_23","7191","7703","39"
"2013-08-13 16_42_23","7191","7770","44"
"2013-08-13 16_42_24","7191","7809","37"
"2013-08-13 16_42_25","6615","7801","34"
"2013-08-13 16_42_25","7191","7719","35"
"2013-08-13 16_42_26","7191","7732","42"
"2013-08-13 16_42_26","6615","7696","50"
"2013-08-13 16_42_27","6615","7791","40"
"2013-08-13 16_42_28","6615","8317","24"
"2013-08-13 16_42_28","6615","8317","43"
"2013-08-13 16_42_29","6615","8326","28"
"2013-08-13 16_42_29","6615","8368","38"
"2013-08-13 16_42_30","7191","8394","27"
"2013-08-13 16_42_31","6615","8400","31"
"2013-08-13 16_42_31","6615","8431","46"
"2013-08-13 16_42_32","6615","8601","30"
"2013-08-13 16_42_33","6615","8400","49"
"2013-08-13 16_42_33","6615","8421","23"
"2013-08-13 16_42_34","6615","8488","29"
"2013-08-13 16_42_35","7191","8401","48"
"2013-08-13 16_42_35","7191","8393","25"
"2013-08-13 16_42_36","7191","8409","41"
"2013-08-13 16_42_36","6615","8433","32"
"2013-08-13 16_42_37","7191","8449","36"
"2013-08-13 16_42_38","6615","8499","22"
"2013-08-13 16_42_38","7191","8569","33"
"2013-08-13 16_42_39","7767","8507","26"
"2013-08-13 16_42_40","7767","8501","21"
"2013-08-13 16_42_40","7685","8557","47"
"2013-08-13 16_42_41","7767","8506","45"
"2013-08-13 16_42_42","7767","8522","39"
"2013-08-13 16_42_42","7767","8569","44"
"2013-08-13 16_42_43","7767","8513","37"
"2013-08-13 16_42_43","7767","8497","34"
"2013-08-13 16_42_44","7767","8512","35"
"2013-08-13 16_42_45","7767","8528","42"
"2013-08-13 16_42_45","7767","8525","50"
"2013-08-13 16_42_46","7767","8501","40"
"2013-08-13 16_42_47","7767","8500","24"
"2013-08-13 16_42_47","7767","8538","43"
"2013-08-13 16_42_48","7767","8514","28"
"2013-08-13 16_42_48","7767","8602","38"
"2013-08-13 16_42_49","7767","8575","27"
"2013-08-13 16_42_50","7767","8529","31"
"2013-08-13 16_42_50","7767","8594","46"
"2013-08-13 16_42_51","7767","8472","30"
"2013-08-13 16_42_52","7767","8522","49"
"2013-08-13 16_42_52","7767","8521","23"
"2013-08-13 16_42_53","7767","8572","29"
"2013-08-13 16_42_53","7767","8500","48"
"2013-08-13 16_42_54","7767","8499","25"
"2013-08-13 16_42_55","7767","8527","41"
"2013-08-13 16_42_55","7767","8601","32"
"2013-08-13 16_42_56","7767","8505","36"
"2013-08-13 16_42_57","7767","8403","22"
"2013-08-13 16_42_57","7767","8471","33"
"2013-08-13 16_42_58","7767","8401","26"
"2013-08-13 16_42_58","7767","8401","21"
"2013-08-13 16_42_59","7767","8426","47"
"2013-08-13 16_43_00","7767","8400","45"
"2013-08-13 16_43_00","7767","8399","39"
"2013-08-13 16_43_01","7767","8422","44"
"2013-08-13 16_43_02","7767","8424","37"
"2013-08-13 16_43_02","7767","8322","34"
"2013-08-13 16_43_03","7767","8381","35"
"2013-08-13 16_43_03","7767","8400","42"
"2013-08-13 16_43_04","7767","8400","50"
"2013-08-13 16_43_05","7767","8312","40"
"2013-08-13 16_43_05","7767","8310","24"
"2013-08-13 16_43_06","7654","8350","43"
"2013-08-13 16_43_07","7767","8401","28"
"2013-08-13 16_43_07","7767","8321","38"
"2013-08-13 16_43_08","7767","8329","27"
"2013-08-13 16_43_08","7222","8302","31"
"2013-08-13 16_43_09","7767","8219","46"
"2013-08-13 16_43_10","7767","8208","30"
"2013-08-13 16_43_10","7767","8238","49"
"2013-08-13 16_43_11","7767","8214","23"
"2013-08-13 16_43_11","7767","8299","29"
"2013-08-13 16_43_12","7767","8141","48"
"2013-08-13 16_43_13","7767","8295","25"
"2013-08-13 16_43_13","7767","8301","41"
"2013-08-13 16_43_14","7767","8198","32"
"2013-08-13 16_43_15","7767","8210","36"
"2013-08-13 16_43_15","7767","8221","22"
"2013-08-13 16_43_16","7767","8191","33"
"2013-08-13 16_43_16","7767","8142","26"
"2013-08-13 16_43_17","7767","8202","21"
"2013-08-13 16_43_18","7767","8229","47"
"2013-08-13 16_43_18","7767","8179","45"
"2013-08-13 16_43_19","7767","8275","39"
"2013-08-13 16_43_20","7767","8301","44"
"2013-08-13 16_43_20","7767","8415","37"
"2013-08-13 16_43_21","7767","8336","34"
"2013-08-13 16_43_22","7767","8400","35"
"2013-08-13 16_43_22","7767","8298","42"
"2013-08-13 16_43_23","7191","8327","50"
"2013-08-13 16_43_23","7767","8402","40"
"2013-08-13 16_43_24","7767","8400","24"
"2013-08-13 16_43_25","7191","8417","43"
"2013-08-13 16_43_25","7767","8294","28"
"2013-08-13 16_43_26","7767","8301","38"
"2013-08-13 16_43_26","7201","8332","27"
"2013-08-13 16_43_27","7222","8503","31"
"2013-08-13 16_43_28","7191","8401","46"
"2013-08-13 16_43_28","7191","8426","30"
"2013-08-13 16_43_29","7178","8424","49"
"2013-08-13 16_43_30","7191","8501","23"
"2013-08-13 16_43_30","7803","8404","29"
"2013-08-13 16_43_31","7767","8409","48"
"2013-08-13 16_43_31","7191","8422","25"
"2013-08-13 16_43_32","7767","8278","41"
"2013-08-13 16_43_33","7191","8344","32"
"2013-08-13 16_43_33","7191","8456","36"
"2013-08-13 16_43_34","7191","8400","22"
"2013-08-13 16_43_35","7191","8429","33"
"2013-08-13 16_43_35","7767","8400","26"
"2013-08-13 16_43_36","7191","8400","21"
"2013-08-13 16_43_36","7175","8427","47"
"2013-08-13 16_43_37","7751","8401","45"
"2013-08-13 16_43_38","7767","8304","39"
"2013-08-13 16_43_38","7767","8204","44"
"2013-08-13 16_43_39","7767","8340","37"
"2013-08-13 16_43_40","7767","8348","34"
"2013-08-13 16_43_40","7767","8300","35"
"2013-08-13 16_43_41","7830","8325","42"
"2013-08-13 16_43_41","7767","8310","50"
"2013-08-13 16_43_42","7767","8245","40"
"2013-08-13 16_43_43","7767","8298","24"
"2013-08-13 16_43_43","7767","8298","43"
"2013-08-13 16_43_44","7767","8330","28"
"2013-08-13 16_43_45","7767","8401","38"
"2013-08-13 16_43_45","7767","8403","27"
"2013-08-13 16_43_46","7767","8407","31"
"2013-08-13 16_43_47","7767","8470","46"
"2013-08-13 16_43_47","7767","8448","30"
"2013-08-13 16_43_48","7767","8501","49"
"2013-08-13 16_43_48","7767","8409","23"
"2013-08-13 16_43_49","7191","8431","29"
"2013-08-13 16_43_50","7767","8503","48"
"2013-08-13 16_43_50","7191","8501","25"
"2013-08-13 16_43_51","7191","8513","41"
"2013-08-13 16_43_52","7191","8447","32"
"2013-08-13 16_43_52","7767","8429","36"
"2013-08-13 16_43_53","7191","8500","22"
"2013-08-13 16_43_53","7191","8500","33"
"2013-08-13 16_43_54","7767","8433","26"
"2013-08-13 16_43_55","7767","8597","21"
"2013-08-13 16_43_55","7767","8499","47"
"2013-08-13 16_43_56","7767","8418","45"
"2013-08-13 16_43_57","7767","8430","39"
"2013-08-13 16_43_57","7767","8433","44"
"2013-08-13 16_43_58","7191","8500","37"
"2013-08-13 16_43_58","7767","8399","34"
"2013-08-13 16_43_59","7767","8369","35"
"2013-08-13 16_44_00","7767","8495","42"
"2013-08-13 16_44_00","7767","8501","50"
"2013-08-13 16_44_01","7767","8512","40"
"2013-08-13 16_44_02","7767","8476","24"
"2013-08-13 16_44_02","7191","8500","43"
"2013-08-13 16_44_03","7767","8502","28"
"2013-08-13 16_44_03","7767","8440","38"
"2013-08-13 16_44_04","7767","8500","27"
"2013-08-13 16_44_05","7767","8504","31"
"2013-08-13 16_44_05","7767","8431","46"
"2013-08-13 16_44_06","7767","8401","30"
"2013-08-13 16_44_07","7767","8402","49"
"2013-08-13 16_44_07","7767","8412","23"
"2013-08-13 16_44_08","7767","8427","29"
"2013-08-13 16_44_08","7767","8371","48"
"2013-08-13 16_44_09","7767","8404","25"
"2013-08-13 16_44_10","7767","8400","41"
"2013-08-13 16_44_10","7767","8404","32"
"2013-08-13 16_44_11","7767","8428","36"
"2013-08-13 16_44_12","7767","8399","22"
"2013-08-13 16_44_12","7767","8401","33"
"2013-08-13 16_44_13","7767","8416","26"
"2013-08-13 16_44_13","7767","8347","21"
"2013-08-13 16_44_14","7767","8336","47"
"2013-08-13 16_44_15","7767","8401","45"
"2013-08-13 16_44_15","7767","8403","39"
"2013-08-13 16_44_16","7777","8418","44"
"2013-08-13 16_44_17","7767","8335","37"
"2013-08-13 16_44_17","7767","8400","34"
"2013-08-13 16_44_18","7767","8399","35"
"2013-08-13 16_44_18","7767","8324","42"
"2013-08-13 16_44_19","7767","8313","50"
"2013-08-13 16_44_20","7767","8236","40"
"2013-08-13 16_44_20","7767","8320","24"
"2013-08-13 16_44_21","7767","8213","43"
"2013-08-13 16_44_22","7767","8291","28"
"2013-08-13 16_44_22","7767","8303","38"
"2013-08-13 16_44_23","7767","8199","27"
"2013-08-13 16_44_23","7767","8211","31"
"2013-08-13 16_44_24","7767","8221","46"
"2013-08-13 16_44_25","7767","8112","30"
"2013-08-13 16_44_25","7767","8149","49"
"2013-08-13 16_44_26","7767","8201","23"
"2013-08-13 16_44_26","7767","8200","29"
"2013-08-13 16_44_27","7191","8210","48"
"2013-08-13 16_44_28","7767","8160","25"
"2013-08-13 16_44_28","7767","8200","41"
"2013-08-13 16_44_29","7767","8202","32"
"2013-08-13 16_44_30","7767","8226","36"
"2013-08-13 16_44_30","7767","8171","22"
"2013-08-13 16_44_31","7767","8175","33"
"2013-08-13 16_44_31","7767","8207","26"
"2013-08-13 16_44_32","7191","8226","21"
"2013-08-13 16_44_33","7767","8075","47"
"2013-08-13 16_44_33","7767","8104","45"
"2013-08-13 16_44_34","7767","8195","39"
"2013-08-13 16_44_35","7767","8189","44"
