time_block,EXPECTED_TIME_TO_SERVE_COMPOSITION,REAL_TIME_TO_SERVE_COMPOSITION,CLIENT_AGENT
"2013-08-13 12_26_07","3318","4680","27"
"2013-08-13 12_26_07","3318","4699","40"
"2013-08-13 12_26_08","3318","4698","12"
"2013-08-13 12_26_08","3318","4702","36"
"2013-08-13 12_26_09","3318","4697","31"
"2013-08-13 12_26_09","3318","4670","21"
"2013-08-13 12_26_10","3318","4701","32"
"2013-08-13 12_26_10","3747","4606","30"
"2013-08-13 12_26_11","3747","4598","34"
"2013-08-13 12_26_11","3747","4624","15"
"2013-08-13 12_26_12","3747","4713","35"
"2013-08-13 12_26_12","3747","4597","26"
"2013-08-13 12_26_13","3747","4604","37"
"2013-08-13 12_26_13","3747","4700","23"
"2013-08-13 12_26_14","3747","4586","24"
"2013-08-13 12_26_14","3747","4600","14"
"2013-08-13 12_26_15","3598","4604","25"
"2013-08-13 12_26_15","3747","4631","29"
"2013-08-13 12_26_16","3747","4599","19"
"2013-08-13 12_26_16","4176","4400","13"
"2013-08-13 12_26_17","3747","4601","11"
"2013-08-13 12_26_17","3747","4693","22"
"2013-08-13 12_26_18","3747","4601","17"
"2013-08-13 12_26_18","3747","4601","38"
"2013-08-13 12_26_19","3747","4602","20"
"2013-08-13 12_26_19","3747","4597","16"
"2013-08-13 12_26_20","3747","4594","28"
"2013-08-13 12_26_20","4176","4601","18"
"2013-08-13 12_26_21","3747","4600","33"
"2013-08-13 12_26_21","3747","4600","39"
"2013-08-13 12_26_22","3747","4595","27"
"2013-08-13 12_26_22","3747","4499","40"
"2013-08-13 12_26_23","3747","4599","12"
"2013-08-13 12_26_23","3747","4599","36"
"2013-08-13 12_26_24","3747","4598","31"
"2013-08-13 12_26_24","3747","4603","21"
"2013-08-13 12_26_25","3747","4602","32"
"2013-08-13 12_26_25","4176","4543","30"
"2013-08-13 12_26_26","3747","4605","34"
"2013-08-13 12_26_26","3747","4701","15"
"2013-08-13 12_26_27","3747","4601","35"
"2013-08-13 12_26_27","3747","4598","26"
"2013-08-13 12_26_28","3747","4528","37"
"2013-08-13 12_26_28","3747","4605","23"
"2013-08-13 12_26_29","3747","4607","24"
"2013-08-13 12_26_29","3747","4599","14"
"2013-08-13 12_26_30","3747","4599","25"
"2013-08-13 12_26_30","3747","4596","29"
"2013-08-13 12_26_31","3747","4599","19"
"2013-08-13 12_26_31","3747","4601","13"
"2013-08-13 12_26_32","3747","4601","11"
"2013-08-13 12_26_32","3747","4536","22"
"2013-08-13 12_26_33","3747","4599","17"
"2013-08-13 12_26_33","3747","4600","38"
"2013-08-13 12_26_34","3747","4599","20"
"2013-08-13 12_26_34","3747","4601","16"
"2013-08-13 12_26_35","3747","4595","28"
"2013-08-13 12_26_35","3747","4610","18"
"2013-08-13 12_26_36","3747","4633","33"
"2013-08-13 12_26_36","3747","4601","39"
"2013-08-13 12_26_37","3747","4595","27"
"2013-08-13 12_26_37","3747","4597","40"
"2013-08-13 12_26_38","3747","4719","12"
"2013-08-13 12_26_38","3747","4599","36"
"2013-08-13 12_26_39","3747","4600","31"
"2013-08-13 12_26_39","3747","4584","21"
"2013-08-13 12_26_40","3747","4609","32"
"2013-08-13 12_26_40","3747","4701","30"
"2013-08-13 12_26_41","3747","4600","34"
"2013-08-13 12_26_41","3747","4700","15"
"2013-08-13 12_26_42","865","1006","29"
"2013-08-13 12_26_42","3747","4600","35"
"2013-08-13 12_26_42","3747","4590","26"
"2013-08-13 12_26_43","755","901","13"
"2013-08-13 12_26_43","3747","4699","37"
"2013-08-13 12_26_43","3747","4600","23"
"2013-08-13 12_26_44","3747","4673","24"
"2013-08-13 12_26_44","3747","4594","14"
"2013-08-13 12_26_45","3747","4597","25"
"2013-08-13 12_26_45","3747","4108","19"
"2013-08-13 12_26_46","3747","3598","11"
"2013-08-13 12_26_46","3747","3600","22"
"2013-08-13 12_26_47","3747","3601","17"
"2013-08-13 12_26_47","3747","3603","38"
"2013-08-13 12_26_48","3747","3701","20"
"2013-08-13 12_26_48","3747","3600","16"
"2013-08-13 12_26_49","3747","3601","28"
"2013-08-13 12_26_49","3747","3600","18"
"2013-08-13 12_26_50","3747","3599","33"
"2013-08-13 12_26_50","3747","3608","39"
"2013-08-13 12_26_51","3747","3601","27"
"2013-08-13 12_26_51","3747","3599","40"
"2013-08-13 12_26_52","3747","3611","12"
"2013-08-13 12_26_52","3747","3598","36"
"2013-08-13 12_26_53","3747","3601","31"
"2013-08-13 12_26_53","3747","3596","21"
"2013-08-13 12_26_54","3747","3599","32"
"2013-08-13 12_26_54","3747","3597","30"
"2013-08-13 12_26_55","3747","3600","34"
"2013-08-13 12_26_55","3318","3597","15"
"2013-08-13 12_26_56","3318","3698","29"
"2013-08-13 12_26_56","3318","4109","35"
"2013-08-13 12_26_57","2889","4096","26"
"2013-08-13 12_26_57","3318","4397","13"
"2013-08-13 12_26_58","2889","4603","37"
"2013-08-13 12_26_58","2889","4603","23"
"2013-08-13 12_26_59","2889","4601","24"
"2013-08-13 12_26_59","2889","4601","14"
"2013-08-13 12_27_00","2889","4598","25"
"2013-08-13 12_27_00","2889","4600","19"
"2013-08-13 12_27_01","2889","4609","11"
"2013-08-13 12_27_01","2889","4597","22"
"2013-08-13 12_27_02","2840","4601","17"
"2013-08-13 12_27_02","2889","4590","38"
"2013-08-13 12_27_03","2889","4600","20"
"2013-08-13 12_27_03","2889","4600","16"
"2013-08-13 12_27_04","2889","4594","28"
"2013-08-13 12_27_04","2889","4600","18"
"2013-08-13 12_27_05","2889","4599","33"
"2013-08-13 12_27_05","2889","4601","39"
"2013-08-13 12_27_06","2889","4601","27"
"2013-08-13 12_27_06","2889","4601","40"
"2013-08-13 12_27_07","2889","4715","12"
"2013-08-13 12_27_07","3204","4701","36"
"2013-08-13 12_27_08","3633","4684","31"
"2013-08-13 12_27_08","3633","4699","21"
"2013-08-13 12_27_09","3633","4709","32"
"2013-08-13 12_27_09","3633","4700","30"
"2013-08-13 12_27_10","3747","4700","34"
"2013-08-13 12_27_10","3747","4711","15"
"2013-08-13 12_27_11","3747","4700","29"
"2013-08-13 12_27_11","3747","4354","35"
"2013-08-13 12_27_12","3747","4739","26"
"2013-08-13 12_27_12","3747","4699","13"
"2013-08-13 12_27_13","3747","4712","37"
"2013-08-13 12_27_13","3747","4695","23"
"2013-08-13 12_27_14","3747","4699","24"
"2013-08-13 12_27_14","3598","4703","14"
"2013-08-13 12_27_15","3747","4399","25"
"2013-08-13 12_27_15","3747","4701","19"
"2013-08-13 12_27_16","3747","4710","11"
"2013-08-13 12_27_16","3747","4700","22"
"2013-08-13 12_27_17","3747","4780","17"
"2013-08-13 12_27_17","3747","4700","38"
"2013-08-13 12_27_18","887","1103","40"
"2013-08-13 12_27_18","3747","4814","20"
"2013-08-13 12_27_18","3747","4702","16"
"2013-08-13 12_27_19","3747","4700","28"
"2013-08-13 12_27_19","3747","4698","18"
"2013-08-13 12_27_20","3598","4697","33"
"2013-08-13 12_27_20","3747","4701","39"
"2013-08-13 12_27_21","3747","4699","27"
"2013-08-13 12_27_21","3747","4094","12"
"2013-08-13 12_27_22","3747","4111","36"
"2013-08-13 12_27_22","3747","4104","31"
"2013-08-13 12_27_23","3747","4100","21"
"2013-08-13 12_27_23","3747","4100","32"
"2013-08-13 12_27_24","3698","4106","30"
"2013-08-13 12_27_24","4176","4100","34"
"2013-08-13 12_27_25","3747","4102","15"
"2013-08-13 12_27_25","3747","4099","29"
"2013-08-13 12_27_26","3747","4100","35"
"2013-08-13 12_27_26","3747","4101","26"
"2013-08-13 12_27_27","3747","4101","13"
"2013-08-13 12_27_27","3747","4099","37"
"2013-08-13 12_27_28","3747","4093","23"
"2013-08-13 12_27_28","3598","4201","24"
"2013-08-13 12_27_29","3747","4100","14"
"2013-08-13 12_27_29","3747","4101","25"
"2013-08-13 12_27_30","4176","4101","19"
"2013-08-13 12_27_30","3747","4101","11"
"2013-08-13 12_27_31","755","915","18"
"2013-08-13 12_27_31","4176","4101","22"
"2013-08-13 12_27_31","3747","4100","17"
"2013-08-13 12_27_32","3318","4127","38"
"2013-08-13 12_27_32","3318","4201","40"
"2013-08-13 12_27_33","3318","4518","20"
"2013-08-13 12_27_33","3318","4599","16"
"2013-08-13 12_27_34","3318","4598","28"
"2013-08-13 12_27_34","3318","4100","33"
"2013-08-13 12_27_35","3318","4187","39"
"2013-08-13 12_27_35","3318","4100","27"
"2013-08-13 12_27_36","3318","4099","12"
"2013-08-13 12_27_36","3318","4099","36"
"2013-08-13 12_27_37","3318","4101","31"
"2013-08-13 12_27_37","3318","4189","21"
"2013-08-13 12_27_38","3318","4102","32"
"2013-08-13 12_27_38","3318","4099","30"
"2013-08-13 12_27_39","3747","4099","34"
"2013-08-13 12_27_39","3318","4092","15"
"2013-08-13 12_27_40","3318","4106","29"
"2013-08-13 12_27_40","3318","4096","35"
"2013-08-13 12_27_41","3318","4102","26"
"2013-08-13 12_27_41","3318","4097","13"
"2013-08-13 12_27_42","3318","4109","37"
"2013-08-13 12_27_42","3318","4197","23"
"2013-08-13 12_27_43","3633","4099","24"
"2013-08-13 12_27_43","3747","4102","14"
"2013-08-13 12_27_44","755","900","40"
"2013-08-13 12_27_44","3747","4104","25"
"2013-08-13 12_27_44","3747","4104","19"
"2013-08-13 12_27_45","3318","4161","11"
"2013-08-13 12_27_45","3747","4247","18"
"2013-08-13 12_27_46","3318","4601","22"
"2013-08-13 12_27_46","3318","4604","17"
"2013-08-13 12_27_47","3318","4600","38"
"2013-08-13 12_27_47","3318","4097","20"
"2013-08-13 12_27_48","3292","4101","16"
"2013-08-13 12_27_48","3318","4212","28"
"2013-08-13 12_27_49","3318","4099","33"
"2013-08-13 12_27_49","3318","4099","39"
"2013-08-13 12_27_50","3318","4100","27"
"2013-08-13 12_27_50","3318","4100","12"
"2013-08-13 12_27_51","3318","4100","36"
"2013-08-13 12_27_51","3318","4101","31"
"2013-08-13 12_27_52","3318","4098","21"
"2013-08-13 12_27_52","3318","4101","32"
"2013-08-13 12_27_53","3318","4097","30"
"2013-08-13 12_27_53","3318","4201","34"
"2013-08-13 12_27_54","3318","4101","15"
"2013-08-13 12_27_54","755","900","24"
"2013-08-13 12_27_54","3318","4105","29"
"2013-08-13 12_27_55","3318","4099","35"
"2013-08-13 12_27_55","3318","4118","26"
"2013-08-13 12_27_56","3633","4100","13"
"2013-08-13 12_27_56","3747","4101","37"
"2013-08-13 12_27_57","3747","4092","23"
"2013-08-13 12_27_57","3318","3599","14"
"2013-08-13 12_27_58","3747","3800","40"
"2013-08-13 12_27_58","3318","4100","25"
"2013-08-13 12_27_59","3318","4096","19"
"2013-08-13 12_27_59","3318","4094","11"
"2013-08-13 12_28_00","3318","4100","18"
"2013-08-13 12_28_00","3269","4100","22"
"2013-08-13 12_28_01","3318","4099","17"
"2013-08-13 12_28_01","3318","4100","38"
"2013-08-13 12_28_02","3318","4113","20"
"2013-08-13 12_28_02","3318","4101","16"
"2013-08-13 12_28_03","3318","4096","28"
"2013-08-13 12_28_03","3318","4101","33"
"2013-08-13 12_28_04","3318","4102","39"
"2013-08-13 12_28_04","3318","4100","27"
"2013-08-13 12_28_05","3318","4100","12"
"2013-08-13 12_28_05","3318","4097","36"
"2013-08-13 12_28_06","3318","4100","31"
"2013-08-13 12_28_06","755","1114","35"
"2013-08-13 12_28_06","3318","4015","21"
"2013-08-13 12_28_07","3318","4098","32"
"2013-08-13 12_28_07","3318","4101","30"
"2013-08-13 12_28_08","3318","4098","34"
"2013-08-13 12_28_08","2889","4100","15"
"2013-08-13 12_28_09","3633","4277","24"
"2013-08-13 12_28_09","3204","4601","29"
"2013-08-13 12_28_10","3318","4100","26"
"2013-08-13 12_28_10","3318","4203","13"
"2013-08-13 12_28_11","3318","4099","37"
"2013-08-13 12_28_11","3318","4098","23"
"2013-08-13 12_28_12","3318","4097","14"
"2013-08-13 12_28_12","3318","4102","40"
"2013-08-13 12_28_13","3318","4100","25"
"2013-08-13 12_28_13","3292","4101","19"
"2013-08-13 12_28_14","3318","4099","11"
"2013-08-13 12_28_14","3318","4101","18"
"2013-08-13 12_28_15","3318","4089","22"
"2013-08-13 12_28_15","3318","4100","17"
"2013-08-13 12_28_16","3318","4101","38"
"2013-08-13 12_28_16","3318","4100","20"
"2013-08-13 12_28_17","3318","4100","16"
"2013-08-13 12_28_17","3318","4113","28"
"2013-08-13 12_28_18","3318","4100","33"
"2013-08-13 12_28_18","3318","4100","39"
"2013-08-13 12_28_19","3318","4107","27"
"2013-08-13 12_28_19","3633","4100","12"
"2013-08-13 12_28_20","3747","4100","36"
"2013-08-13 12_28_20","3318","4100","31"
"2013-08-13 12_28_21","3318","4100","35"
"2013-08-13 12_28_21","3318","4604","21"
"2013-08-13 12_28_22","3318","4599","32"
"2013-08-13 12_28_22","3318","4604","30"
"2013-08-13 12_28_23","3318","4700","34"
"2013-08-13 12_28_23","3318","4700","15"
"2013-08-13 12_28_24","3318","4590","24"
"2013-08-13 12_28_24","3318","4600","29"
"2013-08-13 12_28_25","3269","4599","26"
"2013-08-13 12_28_25","3318","4600","13"
"2013-08-13 12_28_26","3318","4601","37"
"2013-08-13 12_28_26","3318","4583","23"
"2013-08-13 12_28_27","3318","4594","14"
"2013-08-13 12_28_27","3318","4599","40"
"2013-08-13 12_28_28","3318","4596","25"
"2013-08-13 12_28_28","1070","900","16"
"2013-08-13 12_28_28","3318","4601","19"
"2013-08-13 12_28_29","3318","4597","11"
"2013-08-13 12_28_29","887","992","33"
"2013-08-13 12_28_29","3318","4637","18"
"2013-08-13 12_28_30","3318","4604","22"
"2013-08-13 12_28_30","3318","4600","17"
"2013-08-13 12_28_31","3318","4583","38"
"2013-08-13 12_28_31","3318","4601","20"
"2013-08-13 12_28_32","3313","4104","28"
"2013-08-13 12_28_32","3747","3601","39"
"2013-08-13 12_28_33","3747","3599","27"
"2013-08-13 12_28_33","3747","3599","12"
"2013-08-13 12_28_34","3747","3600","36"
"2013-08-13 12_28_34","3747","3589","31"
"2013-08-13 12_28_35","3747","3596","35"
"2013-08-13 12_28_35","3747","3600","21"
"2013-08-13 12_28_36","3747","3602","32"
"2013-08-13 12_28_36","3747","3601","30"
"2013-08-13 12_28_37","3747","3599","34"
"2013-08-13 12_28_37","3698","3612","15"
"2013-08-13 12_28_38","755","899","23"
"2013-08-13 12_28_38","3747","3602","24"
"2013-08-13 12_28_38","3747","3601","29"
"2013-08-13 12_28_39","3747","3609","26"
"2013-08-13 12_28_39","3747","3597","13"
"2013-08-13 12_28_40","3747","3597","37"
"2013-08-13 12_28_40","3747","3100","14"
"2013-08-13 12_28_41","3721","3100","40"
"2013-08-13 12_28_41","3318","3101","25"
"2013-08-13 12_28_42","3598","3279","16"
"2013-08-13 12_28_42","3318","3600","19"
"2013-08-13 12_28_43","2889","3601","11"
"2013-08-13 12_28_43","2889","3699","33"
"2013-08-13 12_28_44","2889","4103","18"
"2013-08-13 12_28_44","2889","4097","22"
"2013-08-13 12_28_45","2889","4097","17"
"2013-08-13 12_28_45","2889","4101","38"
"2013-08-13 12_28_46","2889","4100","20"
"2013-08-13 12_28_46","2889","4100","28"
"2013-08-13 12_28_47","2889","4100","39"
"2013-08-13 12_28_47","2889","4104","27"
"2013-08-13 12_28_48","2889","4101","12"
"2013-08-13 12_28_48","2889","4095","36"
"2013-08-13 12_28_49","2889","4105","31"
"2013-08-13 12_28_49","2889","4102","35"
"2013-08-13 12_28_50","2840","4101","21"
"2013-08-13 12_28_50","2889","4090","32"
"2013-08-13 12_28_51","2889","4100","30"
"2013-08-13 12_28_51","606","700","37"
"2013-08-13 12_28_51","2889","4099","34"
"2013-08-13 12_28_52","2460","4100","15"
"2013-08-13 12_28_52","2889","4259","23"
"2013-08-13 12_28_53","2460","4597","24"
"2013-08-13 12_28_53","2460","4598","29"
"2013-08-13 12_28_54","2889","4701","26"
"2013-08-13 12_28_54","2889","4600","13"
"2013-08-13 12_28_55","3318","4101","14"
"2013-08-13 12_28_55","3318","4101","40"
"2013-08-13 12_28_56","3318","4096","25"
"2013-08-13 12_28_56","3318","4100","16"
"2013-08-13 12_28_57","865","994","38"
"2013-08-13 12_28_57","3318","4201","19"
"2013-08-13 12_28_57","3318","4103","11"
"2013-08-13 12_28_58","3318","4099","33"
"2013-08-13 12_28_58","3318","4101","18"
"2013-08-13 12_28_59","3318","4102","22"
"2013-08-13 12_28_59","3318","4101","17"
"2013-08-13 12_29_00","3318","3599","20"
"2013-08-13 12_29_00","3318","3601","28"
"2013-08-13 12_29_01","3318","3601","39"
"2013-08-13 12_29_01","3318","3602","27"
"2013-08-13 12_29_02","3269","3603","12"
"2013-08-13 12_29_02","3633","3599","36"
"2013-08-13 12_29_03","3747","3597","31"
"2013-08-13 12_29_03","3747","3600","35"
"2013-08-13 12_29_04","3747","3600","21"
"2013-08-13 12_29_04","3747","3601","32"
"2013-08-13 12_29_05","3318","3599","30"
"2013-08-13 12_29_05","3318","4003","37"
"2013-08-13 12_29_06","3318","4093","34"
"2013-08-13 12_29_06","3318","4112","15"
"2013-08-13 12_29_07","3318","4101","23"
"2013-08-13 12_29_07","3318","4101","24"
"2013-08-13 12_29_08","3318","4101","29"
"2013-08-13 12_29_08","3318","4100","26"
"2013-08-13 12_29_09","3318","4099","13"
"2013-08-13 12_29_09","3318","4102","14"
"2013-08-13 12_29_10","3318","4099","40"
"2013-08-13 12_29_10","3318","4104","25"
"2013-08-13 12_29_11","2889","4115","16"
"2013-08-13 12_29_11","2889","4200","38"
"2013-08-13 12_29_12","2889","4601","19"
"2013-08-13 12_29_12","2889","4602","11"
"2013-08-13 12_29_13","2889","4598","33"
"2013-08-13 12_29_13","1202","1001","12"
"2013-08-13 12_29_13","2889","4586","18"
"2013-08-13 12_29_14","2889","4600","22"
"2013-08-13 12_29_14","2889","4597","17"
"2013-08-13 12_29_15","2889","4601","20"
"2013-08-13 12_29_15","2889","4600","28"
"2013-08-13 12_29_16","2840","4599","39"
"2013-08-13 12_29_16","3204","4620","27"
"2013-08-13 12_29_17","3318","4101","36"
"2013-08-13 12_29_17","3318","4099","31"
"2013-08-13 12_29_18","3318","4100","35"
"2013-08-13 12_29_18","3318","4102","21"
"2013-08-13 12_29_19","3318","4102","32"
"2013-08-13 12_29_19","3318","4092","30"
"2013-08-13 12_29_20","3318","4100","37"
"2013-08-13 12_29_20","3318","4101","34"
"2013-08-13 12_29_21","3318","4118","15"
"2013-08-13 12_29_21","3318","4101","23"
"2013-08-13 12_29_22","3633","4100","24"
"2013-08-13 12_29_22","3747","4138","29"
"2013-08-13 12_29_23","3747","4100","26"
"2013-08-13 12_29_23","3747","4100","13"
"2013-08-13 12_29_24","3747","4099","14"
"2013-08-13 12_29_24","3747","4101","40"
"2013-08-13 12_29_25","3747","4104","25"
"2013-08-13 12_29_26","3747","4182","16"
"2013-08-13 12_29_26","3747","4220","38"
"2013-08-13 12_29_27","3747","4201","19"
"2013-08-13 12_29_27","3747","4200","11"
"2013-08-13 12_29_28","3318","4159","33"
"2013-08-13 12_29_28","3318","4302","12"
"2013-08-13 12_29_29","3269","4695","18"
"2013-08-13 12_29_29","755","1001","31"
"2013-08-13 12_29_29","3318","4703","22"
"2013-08-13 12_29_30","3318","4719","17"
"2013-08-13 12_29_30","3318","4720","20"
"2013-08-13 12_29_31","3318","4700","28"
"2013-08-13 12_29_31","3318","4702","39"
"2013-08-13 12_29_32","3318","4700","27"
"2013-08-13 12_29_32","3318","4698","36"
"2013-08-13 12_29_33","3318","4202","35"
"2013-08-13 12_29_33","3318","4199","21"
"2013-08-13 12_29_34","3318","4199","32"
"2013-08-13 12_29_34","738","816","29"
"2013-08-13 12_29_34","3318","4269","30"
"2013-08-13 12_29_35","3318","4200","37"
"2013-08-13 12_29_35","3318","4200","34"
"2013-08-13 12_29_36","3318","4201","15"
"2013-08-13 12_29_36","3318","4201","23"
"2013-08-13 12_29_37","3318","4201","24"
"2013-08-13 12_29_37","3318","3698","26"
"2013-08-13 12_29_38","3318","3680","13"
"2013-08-13 12_29_38","3318","3699","14"
"2013-08-13 12_29_39","3747","3699","40"
"2013-08-13 12_29_39","3747","3701","25"
"2013-08-13 12_29_40","3747","3683","16"
"2013-08-13 12_29_40","3747","3604","38"
"2013-08-13 12_29_41","3747","3594","19"
"2013-08-13 12_29_41","3747","3601","11"
"2013-08-13 12_29_42","4176","3603","33"
"2013-08-13 12_29_42","3747","3702","12"
"2013-08-13 12_29_43","3318","3605","18"
"2013-08-13 12_29_43","3747","3773","31"
"2013-08-13 12_29_44","3318","4097","22"
"2013-08-13 12_29_44","3318","4100","17"
"2013-08-13 12_29_45","3747","4084","20"
"2013-08-13 12_29_45","3318","4122","28"
"2013-08-13 12_29_46","3318","4112","39"
"2013-08-13 12_29_46","3318","4103","27"
"2013-08-13 12_29_46","755","1103","37"
"2013-08-13 12_29_47","3318","4097","36"
"2013-08-13 12_29_47","3318","4082","35"
"2013-08-13 12_29_48","3318","4101","21"
"2013-08-13 12_29_48","2889","4100","32"
"2013-08-13 12_29_49","2889","4502","29"
"2013-08-13 12_29_49","2889","4608","30"
"2013-08-13 12_29_50","2889","4100","34"
"2013-08-13 12_29_50","2889","4104","15"
"2013-08-13 12_29_51","2889","4198","23"
"2013-08-13 12_29_51","2889","4101","24"
"2013-08-13 12_29_52","2889","4081","26"
"2013-08-13 12_29_52","2889","4100","13"
"2013-08-13 12_29_53","2889","4100","14"
"2013-08-13 12_29_53","2889","4100","40"
"2013-08-13 12_29_54","2889","4101","25"
"2013-08-13 12_29_54","755","880","18"
"2013-08-13 12_29_54","3204","4098","16"
"2013-08-13 12_29_55","3318","4101","38"
"2013-08-13 12_29_55","3318","4165","19"
"2013-08-13 12_29_56","3318","4084","11"
"2013-08-13 12_29_56","3318","4100","33"
"2013-08-13 12_29_57","3318","4097","12"
"2013-08-13 12_29_57","3318","3706","31"
"2013-08-13 12_29_58","3318","3598","22"
"2013-08-13 12_29_58","3633","3597","17"
"2013-08-13 12_29_59","3633","3602","20"
"2013-08-13 12_29_59","3747","3600","28"
"2013-08-13 12_30_00","3318","3600","39"
"2013-08-13 12_30_00","3318","3600","37"
"2013-08-13 12_30_01","3318","4098","27"
"2013-08-13 12_30_01","3318","4102","36"
"2013-08-13 12_30_02","3318","4209","35"
"2013-08-13 12_30_02","3318","4103","21"
"2013-08-13 12_30_03","3318","4100","32"
"2013-08-13 12_30_03","3318","4101","29"
"2013-08-13 12_30_04","3318","4100","30"
"2013-08-13 12_30_04","3318","4104","34"
"2013-08-13 12_30_05","3318","4099","15"
